21:26:58.6235, 646
21:27:4.1375, 646
21:27:9.6394, 646
21:27:15.0485, 646
21:27:20.5376, 646
21:27:26.054, 646
21:27:31.5555, 646
21:27:37.052, 647
21:27:42.5695, 648
21:27:48.0185, 648
21:27:53.4125, 648
21:27:58.8303, 650
21:28:4.2321, 649
21:28:9.6653, 649
21:28:15.1149, 649
21:28:20.6096, 649
21:28:26.0638, 648
21:28:31.5111, 649
21:28:36.9938, 647
21:28:42.3942, 648
21:28:47.8378, 647
21:28:53.2638, 648
21:28:58.7305, 647
21:29:4.2201, 647
21:29:9.6914, 647
21:29:15.1862, 648
21:29:20.6987, 648
21:29:26.2137, 648
21:29:31.6353, 648
21:29:37.0244, 649
21:29:42.4066, 648
21:29:47.7854, 648
21:29:53.1443, 648
21:29:58.5836, 649
21:30:4.1194, 650
21:30:9.5418, 649
21:30:14.8993, 650
21:30:20.2685, 649
21:30:25.6927, 651
21:30:31.068, 664
21:30:36.4257, 676
21:30:41.8253, 680
21:30:47.2157, 681
21:30:52.6166, 686
21:30:58.1517, 688
21:31:3.8501, 690
21:31:9.5822, 693
21:31:15.3026, 693
21:31:21.001, 693
21:31:26.7002, 692
21:31:32.1225, 692
21:31:37.5673, 692
21:31:43.0573, 681
21:31:48.6912, 681
21:31:54.1137, 681
21:31:59.4103, 681
21:32:4.4784, 682
21:32:10.02, 681
21:32:15.6415, 682
21:32:21.2002, 682
21:32:26.8009, 682
21:32:32.1725, 682
21:32:37.749, 681
21:32:43.2358, 681
21:32:48.8483, 681
21:32:54.3918, 680
21:32:59.8507, 680
21:33:5.2753, 686
21:33:10.8329, 685
21:33:16.338, 683
21:33:21.9162, 683
21:33:27.2931, 682
21:33:32.7489, 681
21:33:38.119, 679
21:33:43.4839, 679
21:33:48.8227, 678
21:33:54.1918, 677
21:33:59.5901, 677
21:34:5.0476, 676
21:34:10.6348, 673
21:34:16.2509, 672
21:34:21.9094, 658
21:34:27.5069, 658
21:34:33.0929, 659
21:34:38.8645, 659
21:34:44.6419, 659
21:34:49.6888, 663
21:34:54.783, 705
21:35:0.3886, 702
21:35:6.0084, 696
21:35:11.1829, 689
