20:39:14.7266, 41.57
20:39:20.4945, 41.51
20:39:26.1787, 41.54
20:39:31.937, 41.5
20:39:37.6248, 41.5
20:39:42.7695, 41.48
20:39:48.4689, 41.47
20:39:54.2034, 41.5
20:39:59.9161, 41.48
20:40:5.5475, 41.47
20:40:11.2707, 41.47
20:40:16.8571, 41.47
20:40:22.5299, 41.44
20:40:27.5387, 41.42
20:40:33.3197, 41.49
20:40:38.3901, 41.44
20:40:44.1865, 41.45
20:40:49.2055, 41.39
20:40:54.203, 41.42
20:40:59.2485, 41.42
20:41:4.2684, 41.4
20:41:9.2914, 41.39
20:41:15.108, 41.3
20:41:20.8854, 41.26
20:41:25.9477, 41.32
20:41:31.0651, 41.21
20:41:36.8103, 41.24
20:41:41.8505, 41.26
20:41:46.9916, 41.31
20:41:52.0347, 41.23
20:41:57.1299, 41.17
20:42:2.1487, 41.17
20:42:7.1438, 41.26
20:42:12.9655, 41.1
20:42:17.9812, 41.17
20:42:23.7321, 41.16
20:42:29.3489, 41.18
20:42:35.1222, 41.21
20:42:40.8511, 41.14
20:42:45.883, 41.19
20:42:50.9205, 41.17
20:42:56.6979, 41.21
20:43:2.3534, 41.25
20:43:8.0049, 41.22
20:43:13.6305, 41.25
20:43:19.2708, 41.22
20:43:24.9106, 41.26
20:43:36.1145, 41.19
20:43:41.8228, 41.21
20:43:47.5881, 41.06
20:43:53.3989, 41.18
20:43:58.4077, 41.14
20:44:3.4348, 41.09
20:44:9.1566, 41.1
20:44:14.651, 41.11
20:44:20.0146, 41.08
20:44:25.5193, 41.21
20:44:30.9398, 41.29
20:44:36.3684, 41.31
20:44:41.8724, 41.3
20:44:47.5045, 41.32
20:44:53.2418, 41.19
20:44:58.8337, 41.18
20:45:4.3884, 41.17
20:45:9.854, 41.11
20:45:15.5075, 41.15
20:45:21.1538, 41.15
20:45:26.7481, 41.1
20:45:32.4109, 40.97
20:45:38.0127, 41.02
20:45:43.5736, 41.02
20:45:49.1051, 40.99
20:45:54.7201, 40.94
20:46:0.4303, 40.95
20:46:6.1678, 40.95
20:46:11.9495, 40.94
20:46:17.6362, 40.93
20:46:23.2595, 40.95
20:46:28.8337, 40.91
20:46:34.3882, 40.89
20:46:39.9671, 40.86
20:46:45.6291, 40.84
20:46:51.4, 40.85
20:46:57.1348, 40.9
20:47:2.843, 40.84
20:47:8.5732, 40.81
20:47:14.3601, 40.84
20:47:20.112, 40.84
20:47:25.744, 40.81
20:47:31.2805, 40.85
20:47:36.6998, 40.82
20:47:42.1239, 40.88
20:47:47.7086, 40.81
20:47:53.1341, 40.78
20:48:3.9094, 40.77
20:48:9.2963, 40.8
20:48:14.6938, 40.76
20:48:20.1006, 40.78
20:48:25.5051, 40.82
20:48:30.9054, 40.73
20:48:36.3533, 40.69
20:48:41.7408, 40.75
20:48:47.1442, 40.72
20:48:52.541, 40.76
20:48:57.9552, 40.73
20:49:3.3617, 40.68
20:49:8.7696, 40.68
20:49:14.1779, 40.58
20:49:19.5825, 40.55
20:49:24.9842, 40.63
20:49:30.3144, 40.63
20:49:35.6866, 40.65
20:49:41.0712, 40.65
20:49:46.4657, 40.65
20:49:51.876, 40.58
20:49:57.2931, 40.56
20:50:2.7004, 40.55
20:50:8.0705, 40.53
20:50:13.389, 40.49
20:50:18.7745, 40.56
20:50:24.1759, 40.63
20:50:29.5724, 40.55
20:50:34.9879, 40.58
20:50:40.4466, 40.62
20:50:45.8678, 40.56
20:50:51.2931, 40.51
20:50:56.687, 40.62
20:51:2.12, 40.58
20:51:7.5453, 40.63
20:51:12.9619, 40.58
20:51:18.3646, 40.59
20:51:23.7649, 40.57
20:51:29.1639, 40.55
20:51:34.5667, 40.61
20:51:39.958, 40.61
20:51:45.3519, 40.6
20:51:50.7562, 40.6
20:51:56.2003, 40.57
20:52:1.5961, 40.57
20:52:7.0941, 40.58
20:52:12.5909, 40.6
20:52:17.9932, 40.6
20:52:23.3778, 40.58
20:52:28.7431, 40.61
20:52:34.1163, 40.56
20:52:39.4756, 40.6
20:52:44.834, 40.58
20:52:50.2134, 40.55
20:52:55.5817, 40.62
20:53:0.9547, 40.61
20:53:6.321, 40.53
20:53:11.7052, 40.5
20:53:17.0776, 40.55
20:53:22.477, 40.53
20:53:27.8988, 40.58
20:53:33.3124, 40.51
20:53:38.7275, 40.53
20:53:44.1269, 40.54
20:53:49.5255, 40.49
20:53:54.9227, 40.54
20:54:0.3132, 40.5
20:54:5.7026, 40.53
20:54:11.0997, 40.47
20:54:16.5137, 40.49
20:54:21.9174, 40.5
20:54:27.314, 40.5
20:54:32.7081, 40.52
20:54:38.1123, 40.49
20:54:43.5246, 40.47
20:54:48.9664, 40.5
20:54:54.3838, 40.52
20:54:59.7972, 40.47
20:55:5.2127, 40.55
20:55:10.6313, 40.53
20:55:16.0372, 40.52
20:55:21.4588, 40.46
20:55:26.8821, 40.46
20:55:32.2953, 40.47
20:55:37.7464, 40.49
20:55:43.1403, 40.48
20:55:48.5249, 40.52
20:55:53.9402, 40.52
20:55:59.3725, 40.44
20:56:4.7672, 40.45
20:56:10.186, 40.51
20:56:15.5879, 40.49
20:56:20.9811, 40.52
20:56:26.3769, 40.47
20:56:31.7706, 40.52
20:56:37.1643, 40.51
20:56:42.6278, 40.41
20:56:48.0238, 40.42
20:56:53.4223, 40.47
20:56:58.9471, 40.47
20:57:4.3432, 40.5
20:57:9.8045, 40.45
20:57:15.299, 40.44
20:57:20.7086, 40.44
20:57:26.0946, 40.47
20:57:31.4803, 40.44
20:57:36.8631, 40.44
20:57:42.2594, 40.44
20:57:47.6528, 40.47
20:57:53.0462, 40.5
20:57:58.4508, 40.52
20:58:3.8889, 40.49
20:58:9.3936, 40.47
20:58:14.8591, 40.46
20:58:20.37, 40.44
20:58:25.8399, 40.44
20:58:31.234, 40.42
20:58:36.6339, 40.41
20:58:42.0994, 40.46
20:58:47.6087, 40.47
20:58:53.042, 40.48
20:58:58.5691, 40.43
20:59:3.9703, 40.44
20:59:9.435, 40.43
20:59:14.8337, 40.47
20:59:20.3284, 40.45
20:59:25.7308, 40.43
20:59:31.1194, 40.44
20:59:36.5529, 40.41
20:59:41.9541, 40.4
20:59:47.349, 40.43
20:59:52.7804, 40.42
20:59:58.2103, 40.43
21:0:3.7424, 40.44
21:0:9.1777, 40.43
21:0:14.6181, 40.45
21:0:20.0558, 40.45
21:0:25.4578, 40.46
21:0:30.8554, 40.37
21:0:36.2545, 40.43
21:0:41.7206, 40.4
21:0:47.1871, 40.39
21:0:52.6518, 40.38
21:0:58.1269, 40.37
21:1:3.6252, 40.42
21:1:9.0576, 40.43
21:1:14.4526, 40.44
21:1:19.8505, 40.41
21:1:25.2799, 40.43
21:1:30.6873, 40.38
21:1:36.0893, 40.36
21:1:41.4927, 40.43
21:1:46.9615, 40.41
21:1:52.375, 40.35
21:1:57.8169, 40.32
21:2:3.3218, 40.33
21:2:8.7263, 40.35
21:2:14.163, 40.33
21:2:19.5595, 40.37
21:2:24.953, 40.34
21:2:30.3877, 40.38
21:2:35.8854, 40.33
21:2:41.288, 40.37
21:2:46.6807, 40.34
21:2:52.1023, 40.38
21:2:57.553, 40.37
21:3:2.8743, 40.35
21:3:8.2527, 40.36
21:3:13.7195, 40.34
21:3:19.1186, 40.34
21:3:24.5261, 40.38
21:3:29.9087, 40.34
21:3:35.2983, 40.39
21:3:40.6879, 40.34
21:3:46.0738, 40.34
21:3:51.4595, 40.35
21:3:56.8464, 40.33
21:4:2.2357, 40.34
21:4:7.6186, 40.35
21:4:13.0035, 40.35
21:4:18.3867, 40.34
21:4:23.7699, 40.4
21:4:29.1677, 40.31
21:4:34.5672, 40.35
21:4:40.0612, 40.31
21:4:45.5325, 40.3
21:4:51.0049, 40.31
21:4:56.4357, 40.32
21:5:1.8399, 40.33
21:5:7.4, 40.35
21:5:12.8931, 40.3
21:5:18.289, 40.37
21:5:23.6892, 40.38
21:5:29.0933, 40.37
21:5:34.4971, 40.35
21:5:39.9311, 40.32
21:5:45.3674, 40.31
21:5:50.8665, 40.32
21:5:56.336, 40.37
21:6:1.8646, 40.34
21:6:7.3603, 40.37
21:6:12.797, 40.29
21:6:18.2816, 40.35
21:6:23.7607, 40.34
21:6:29.1843, 40.27
21:6:34.5956, 40.29
21:6:40.0266, 40.25
21:6:45.4338, 40.3
21:6:50.8556, 40.3
21:6:56.2701, 40.32
21:7:1.7164, 40.29
21:7:7.1861, 40.24
21:7:12.6002, 40.28
21:7:18.0527, 40.3
21:7:23.5204, 40.3
21:7:28.9378, 40.3
21:7:34.3494, 40.22
21:7:39.7783, 40.32
21:7:45.206, 40.36
21:7:50.6163, 40.3
21:7:56.0107, 40.24
21:8:1.4448, 40.23
21:8:6.9011, 40.27
21:8:12.37, 40.29
21:8:17.824, 40.29
21:8:23.2776, 40.24
21:8:28.6969, 40.26
21:8:34.1074, 40.27
21:8:39.5055, 40.28
21:8:44.8916, 40.24
21:8:50.3269, 40.22
21:8:55.7466, 40.25
21:9:1.2203, 40.2
21:9:6.6435, 40.25
21:9:12.0871, 40.25
21:9:17.4808, 40.2
21:9:22.8907, 40.26
21:9:28.2897, 40.31
21:9:33.6938, 40.2
21:9:39.1183, 40.19
21:9:44.5397, 40.21
21:9:49.9864, 40.23
21:9:55.4285, 40.2
21:10:0.9108, 40.2
21:10:6.4099, 40.25
21:10:11.9187, 40.2
21:10:17.3703, 40.23
21:10:22.7831, 40.27
21:10:28.2008, 40.17
21:10:33.6263, 40.16
21:10:39.0955, 40.17
21:10:44.5581, 40.22
21:10:49.9821, 40.23
21:10:55.4164, 40.2
21:11:0.8739, 40.17
21:11:6.2757, 40.17
21:11:11.6844, 40.22
21:11:17.0985, 40.21
21:11:22.5146, 40.22
21:11:27.92, 40.25
21:11:33.37, 40.19
21:11:38.7839, 40.22
21:11:44.2379, 40.19
21:11:49.6407, 40.28
21:11:55.1117, 40.23
21:12:0.6198, 40.21
21:12:6.1116, 40.17
21:12:11.5248, 40.2
21:12:16.9196, 40.19
21:12:22.3533, 40.19
21:12:27.8727, 40.21
21:12:33.3725, 40.19
21:12:38.7954, 40.14
21:12:44.2471, 40.18
21:12:49.7507, 40.18
21:12:55.2244, 40.16
21:13:0.6171, 40.19
21:13:6.0539, 40.15
21:13:11.5107, 40.21
21:13:16.9881, 40.18
21:13:22.4348, 40.21
21:13:27.879, 40.16
21:13:33.3468, 40.17
21:13:38.834, 40.18
21:13:44.428, 40.19
21:13:49.911, 40.19
21:13:55.3408, 40.18
21:14:0.8089, 40.16
21:14:6.2664, 40.09
21:14:11.7597, 40.15
21:14:17.2647, 40.22
21:14:22.74, 40.18
21:14:28.2151, 40.19
21:14:33.6059, 40.2
21:14:39.0012, 40.17
21:14:44.3848, 40.21
21:14:49.82, 40.19
21:14:55.2308, 40.16
21:15:0.6395, 40.2
21:15:6.127, 40.18
21:15:11.6223, 40.14
21:15:17.0585, 40.13
21:15:22.5408, 40.19
21:15:28.0232, 40.19
21:15:33.4936, 40.18
21:15:38.9437, 40.2
21:15:44.3498, 40.17
21:15:49.7873, 40.2
21:15:55.2191, 40.18
21:16:0.6386, 40.17
21:16:6.0966, 40.14
21:16:11.536, 40.2
21:16:16.9511, 40.2
21:16:22.3845, 40.13
21:16:27.8555, 40.15
21:16:33.3477, 40.1
21:16:38.904, 40.16
21:16:44.379, 40.15
21:16:49.8332, 40.16
21:16:55.2836, 40.16
21:17:0.736, 40.16
21:17:6.2524, 40.18
21:17:11.7928, 40.19
21:17:17.3182, 40.15
21:17:22.8414, 40.16
21:17:28.378, 40.14
21:17:33.8963, 40.13
21:17:39.4099, 40.13
21:17:44.8983, 40.13
21:17:50.4132, 40.16
21:17:55.9146, 40.16
21:18:1.4395, 40.16
21:18:6.9613, 40.13
21:18:12.4779, 40.12
21:18:17.9899, 40.12
21:18:23.4846, 40.12
21:18:28.9626, 40.16
21:18:34.4148, 40.1
21:18:39.8093, 40.14
21:18:45.222, 40.13
21:18:50.738, 40.14
21:18:56.2173, 40.1
21:19:1.724, 40.16
21:19:7.2258, 40.12
21:19:12.6931, 40.12
21:19:18.1565, 40.18
21:19:23.6027, 40.11
21:19:29.0224, 40.16
21:19:40.0031, 40.12
21:19:45.4898, 40.08
21:19:50.9949, 40.08
21:19:56.4721, 40.12
21:20:1.9474, 40.11
21:20:7.4267, 40.12
21:20:12.9151, 40.06
21:20:18.3975, 40.07
21:20:23.9137, 40.1
21:20:29.4264, 40.11
21:20:34.9476, 40.05
21:20:40.4447, 40.09
21:20:45.9514, 40.04
21:20:51.4604, 40.07
21:20:56.9476, 40.07
21:21:2.4032, 39.99
21:21:7.8413, 40.05
21:21:13.3352, 40.06
21:21:18.8355, 40.03
21:21:24.3539, 40.08
21:21:29.8609, 40.11
21:21:35.3696, 40.01
21:21:40.8739, 40.11
21:21:46.3917, 40.09
21:21:51.9035, 40.12
21:21:57.3923, 40.14
21:22:2.8826, 40.09
21:22:8.3951, 39.99
21:22:13.8937, 40.07
21:22:19.4091, 40.06
21:22:24.9233, 40.05
21:22:30.3935, 40.07
21:22:35.8702, 40.08
21:22:41.3612, 40.06
21:22:46.848, 40.07
21:22:52.3656, 40.07
21:22:57.8806, 40.01
21:23:3.3984, 40.08
21:23:8.8943, 40.03
21:23:14.3994, 40.02
21:23:19.9042, 40.07
21:23:25.3547, 40.03
21:23:30.8772, 40.05
21:23:36.4011, 40.05
21:23:41.907, 40.05
21:23:47.3604, 40.03
21:23:52.8672, 40.07
21:23:58.3009, 40.07
21:24:3.7937, 40.05
21:24:9.2359, 39.97
21:24:14.7351, 40.04
21:24:20.2514, 40.04
21:24:25.7202, 40.05
21:24:31.1406, 40.03
21:24:36.6059, 40.08
21:24:42.1263, 40.05
21:24:53.1354, 40.07
21:24:58.6402, 40.02
21:25:4.1095, 40.03
21:25:9.577, 40.1
21:25:14.9965, 40.09
21:25:20.4539, 40.11
21:25:25.8768, 40.12
21:25:31.3555, 40.08
21:25:36.7922, 40.1
21:25:42.1864, 40.12
21:25:47.5915, 40.1
21:25:53.0524, 40.12
21:25:58.486, 40.08
21:26:3.8849, 40.11
21:26:9.2591, 40.11
21:26:14.7573, 40.1
21:26:20.2775, 40.11
21:26:25.8151, 40.14
21:26:31.3221, 40.11
21:26:36.7788, 40.16
21:26:42.283, 40.13
21:26:47.7291, 40.08
21:26:53.1563, 40.05
21:26:58.6295, 40.08
21:27:4.1435, 40.08
21:27:9.6454, 40.13
21:27:15.0546, 40.14
21:27:20.5434, 40.09
21:27:26.0598, 40.11
21:27:31.5618, 40.17
21:27:37.0578, 40.13
21:27:42.5746, 40.14
21:27:48.0247, 40.13
21:27:53.4185, 40.14
21:27:58.8365, 40.13
21:28:4.2381, 40.13
21:28:9.6702, 40.11
21:28:15.1209, 40.19
21:28:20.6152, 40.12
21:28:26.07, 40.11
21:28:31.5164, 40.07
21:28:36.9988, 40.14
21:28:42.3999, 40.16
21:28:47.8439, 40.14
21:28:53.2695, 40.16
21:28:58.7366, 40.13
21:29:4.2259, 40.14
21:29:9.6972, 40.14
21:29:15.1926, 40.1
21:29:20.7048, 40.05
21:29:26.2195, 40.09
21:29:31.6412, 40.08
21:29:37.0294, 40.07
21:29:42.4126, 40.07
21:29:47.7909, 40.11
21:29:53.1504, 40.13
21:29:58.5897, 40.1
21:30:4.1255, 40.12
21:30:9.5478, 40.12
21:30:14.9054, 40.15
21:30:20.2736, 40.19
21:30:25.6984, 40.3
21:30:31.0736, 40.59
21:30:36.4318, 40.54
21:30:41.831, 40.55
21:30:47.2215, 40.45
21:30:52.6226, 40.46
21:30:58.1579, 40.41
21:31:3.856, 40.43
21:31:9.588, 40.37
21:31:15.3087, 40.34
21:31:21.0076, 40.38
21:31:26.7044, 40.34
21:31:32.1285, 40.32
21:31:37.573, 40.28
21:31:43.063, 40.42
21:31:48.6969, 40.36
21:31:54.1199, 40.32
21:31:59.4163, 40.31
21:32:4.4845, 40.32
21:32:10.0262, 40.27
21:32:15.6471, 40.27
21:32:21.2061, 40.31
21:32:26.8068, 40.33
21:32:32.1769, 40.37
21:32:37.7552, 40.37
21:32:43.2419, 40.44
21:32:48.8542, 40.41
21:32:54.3961, 40.51
21:32:59.8566, 40.55
21:33:5.2813, 40.58
21:33:10.8385, 40.68
21:33:16.3441, 40.73
21:33:21.9222, 40.88
21:33:27.2992, 40.94
21:33:32.7531, 40.99
21:33:38.1252, 40.91
21:33:43.4906, 40.8
21:33:48.8287, 40.63
21:33:54.1972, 40.52
21:33:59.5959, 40.49
21:34:5.0538, 40.43
21:34:10.6416, 40.38
21:34:16.2564, 40.43
21:34:21.9155, 40.61
21:34:27.5126, 41.31
21:34:33.0987, 41.82
21:34:38.8704, 41.87
21:34:44.6478, 41.69
21:34:49.6932, 41.79
21:34:54.7893, 42.02
21:35:0.3934, 42.05
21:35:6.012, 41.93
21:35:11.1889, 41.65
